Address,Amount
0xe18989231ea1580c192e94c6084d98bf25a2fcc3,2
0xd4c6325bc524be5f9cd4a934a4e163f41f061aea,1
0x79c9e233c0d36b8d585b47e99525e3652318d864,1
0xddbe58cc182dad04e7558aa94fa902b420feeb58,1
0xbf0f12b35c64fbcdf4b945930b8377d42b7ea7fa,2
0x71c2cf4877c991f5b7047636c8ebc04408a8312d,1
0x9a7855935ffe0d3e8c2fec7284eacca2046d75a2,1
0x75365ddb02bc316748fb9a2dc5a33b42f1fba2e7,1
0x04a359fe6e9490bf54165549045ac9970a42b8f5,1
0x65a3e526a42118c29c90ab74aeae3f5b2a261182,3
0xac5632f77562cfc1e420fb871070c6a7204be191,2
0x0f2cd0c6474594b2d3830e1076f40d6828641a0f,2
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,1
0x3786cef5e21d1f375ba0fa9bf848773d3410f7ef,3
0xf752693a4a338460b0cc98229c8fdef879e5fac1,3
0x497a9a22eb7d089febb86ffa68d4cb07a54b6ed8,10
0xdf0bd4793876ae681a670a6a9d23af4b59eddcb4,1
0x3b1fc9653f03789bc399fc343d8d5b8fc1520ea0,4
0xda2ba9f10c336e76cd31b8a9005f05c7d560066a,6
0xd211f76a9991648378a3bc110916c847ae03063c,5
0x2e0692a3d9097931e9b7ba47035c8ea4a388f747,3
0xa8b4c7f8b3d91b324f815252da74884e68fb4c4c,3
0x1aa1eae4b46d7b8ebc185e0334a44faef4b772ab,2
0xea8bbdfc78264420f47ff61170467a51da052cf0,8
0x82362efdc716d8e2171964eed1f5f50006ed3cec,3
0x211bde309f20ef784bef23efa1a4063643654e4f,3
0x9d1b27796adb236512d4bc0f26de4c12dfde37d0,4
0xc2a08ff99df2dd45ca5cf5bc6636954f33294830,2
0xc1b133aa1f6c12c38aedb410fd9266df0aec5e08,1
0xdfbbe5686d054944a4e64cdd588f5777b56d1b63,2
0xd86a4fc38316a5948205fe4d5fbf7cc2b5b00f85,1
0xae91cb00c413a8d6089ba0bc8bf66fba47a912ea,5
0xb288c6cfa0e575f75071ddbabd17d27acf2595c5,2
0x3e20bf08530f3d7468a29d2f718dc0d657d9cf65,2
0x67d2c5e0c19afdcba7e3aad3d10a07f82c167106,1
0x2a7ed392ad03d9a57306ff0dfacf7bb37f761fb8,1
0xd0f082c47ee88f07ebfa90efaa6aa3bc276c514a,1
0xa83ab96ab7c0fdffb81e81eda849728938b31cd1,1
0xf1253ae06a4e2c7051494631c67770f9010e8417,6
0x1708e292f99a4bcafc99e79df3c47c43501193a3,17
0x584d3c0aaa9ee388437701e62aad2e08b99d8440,2
0xeb7d0be769cf857afa5626b5f8208528f034b1da,1
0x9770e942e19aeb9fc935980ceb5ec81c10b1d030,1
0x88c90f07a4916b8992040e524523a3c76744c3eb,3
0xccb500f042a25ea50d4076cee6f0d6c7fcd488d3,3
0x811b9972fd662e2fbbaeaa1b3fae071edcaaa68c,22
0x4fe67d306b4daac0d5915d8edebc461e4206190f,3
0x8df24569a74e094bf75e17d1f0c238d39b5e17b5,2
0xa07e308665e0c7eaeb33d836ad97df024502f9a1,7
0xeb7c4ad7f27f38c5586cc2b113b5f23674c29cd5,1
0x2c1c5c930b2e5e2d058db5c8ddf92683f319725a,8
0x77e3cf7d9051f7e76889ec11d9ab758f9dedc5c4,5
0x07ac7fb4000fed898212f0b28d03df0365f7b1bf,9
0xa26f49436682e46c0f8fc3840ab9d2441e2e35b3,2
0x1e5d13496de4a81225454afc9d0fa06f6bd97421,1
0xa61d1f138df1e04dee8e8a092ca20c206d88d063,2
0x83f3abec2a772009e286e8ccbedf850f08a926d9,2
0xff2b83e0dddd35ad00d892ba4d0e88cf367bbe47,1
0x0639e840829e39ae5ce839d9121047273362db1c,2
0x3e00345f10710d34e77679ebb70f49aa9b2210f2,1
0x2e0d207df5926cfa993d63b0c4880292bc5150c9,1
0xdeb2113cd885dee830dcb09a602221eb3f48c87d,1
0xab9ae93e74f1725c9a63edba47daf172d6a89947,1
0x86a99d4a9eb5580d072d0483c06b1b885aad76ee,1
0x573123ff11deb1dfef022717691e7d327e2f9e73,1
0xc923dd451dfb1fc6a4608982c6c077414da06a4d,1
0xa5db44e5002d9558a04337f50f9212d5ce715a8a,3
0x84d91355c8e87edbc10240be774ef81196098a8b,6
0xdfb7009edd56ada61ce83ef03111815efa604c7e,2
0xab5f9071d325b9b5844d52cd4e55ea6bbaceb021,3
0x3626413dfc152a6ae808031b9f25dbfc4a426bdd,2
0x86e432cdab0c5ff0059bb961ef75777e2ee79b65,4
0xf20b641cc702e301384778e52110291fd5511809,1
0x2b86347bd7777f1f0067dbd8b1040975c2e7cd54,1
0x4666320fc51099376818c9cd924ba5aabaa101a4,1
0x9db1d99d1c79a3a2c0123fcd0abb13d9b7c75657,1
0xd80775766186ef44c73422fdf97d92701c27f70e,3
0xdfcaf91ee7ac0839c4a4da345135fbb8b867e7a7,1
0x1f11ecfa5aafb66315dcf57c7bb7dca9a079ddbe,1
0x7944642920df33bae461f86aa0cd0b4b8284330e,1
0x085843dbde124ab8babd558fea60534962628338,3
0x64cf099b89538e2585dc789a1b77f2e115b4f3f2,5
0xcc4db8cde195c0df0d054d0fe05f8525465b1884,1
0x909223eaced5ca58fbae525fc0f2f48e4fb02483,3
0x9c5c1f3d484354f89821b2c5c0f92ea5893a6db6,1
0x3b25846c80f06f207c64a7aaa355dc463f4100ca,1
0x28afc07f0a4a745db8669b9d8e5f949e82de523b,2
0x8ba709eaf978fefac67f16688b9bb56e58d634c0,2
0x85dc1c7ff9451e30dafe9654f8466397566e737c,2
0x8d51a9ddd59064f719d98b6a9b2f073811227c5e,5
0x2a67277c1ae0cc172b5b933a5878d3bb16d52b4d,8
0x795f50722cf5ad82f78dda8dc8f7b235332977c3,6
0xa622faa2b036f87fbf4cf34f55c851edc66e29ce,6
0x8d2e31472c28446e9d75125ec6cf6bca6b77513c,11
0xfd35bd8db38b55facac0915dfa99d790a2c0223e,3
0xa7d763bc1e788904f2e20b91d3c51e47524ba189,3
0xf6aa21404f079e8b8e142e91fd408a86713dc087,5
0xbe2fd46639eae548552aa79b1245d65718cb89d9,2
0x7b70b18fc1576866705f0f8227b789d2c0fc22d9,1
0xac1b80e06f970879bfb8f2b92b59442593f332b6,6
0x71923d23ee4949553c94cfc6bb924f7af75f491e,1
0x6f96999dd8aa80686f9a83907b9074ce11a80eae,1
0x9dcf96b9e91e5250f0106197d6b396d736ddc680,1
0x795a805d3bc88d0724dea1432f309b65caeef89e,4
0x6d7c9f86d84f9535d68968b4464197bb1af2b9e4,5
0x6b72bbc1e6dc345c9e00a35b2afa3887d6e81917,3
0x9c4adc31fd405f1a56a4fa0188df2debc5cf4eda,1
0x9cf5dec27768855d478152128851ebde74f6a3ed,1
0x21ffb5de6ba0df27958145aed3cd3288000445b1,1
0x4c6686ed75d0c6685cc26fdab818cb975b5256e3,11
0xc4735b87dfb6c7cc3651677651e4bf139b27cc59,1
0x5ae1bb3c234ce4436133d4c4b6a8665257cc0acb,1
0xd7bad5eff26389b4ee7822690207b13106e03d43,1
0x82a211fe5b955a6079ef26f365c141e76f91f64d,4
0x0ca634bc2b591b557a6ffb39d8b8718e7f36dafd,9
0xa6a2b356718faf8cce70e78f06712f1ce5917d04,1
0xb097a905487830c5988b037214a12e2937e97859,5
0x0c9590908101e79d655f13806542eef3330ea7b3,1
0x0157b7fe94a0a235b501815d035f292d95694106,2
0xe87efb72022361d29e09f673cbd53ce1e4a9a54c,7
0x80ad564e3bb8fda83ede55a966306f99c2c6b24a,2
0xcfeef71ef5e0374306fba281c5978a4c70cd8207,1
0x6a81c50289f16a7e556385d6bab17707e2ea23c5,1
0x3b3ae0eb7fc973e173c4d3fde6f2022a6df0365c,1
0x098915e7f9a03d9d452a642f33a650430ae18c79,2
0x0489cb67a4571dae128620fa5f86fd1805b05497,1
0xf60c7c9ba0e17e9b2aa9b02303059f663de31d3b,1
0x8438a23a6989db43353dcad11c266313aac9101a,2
0xc0452507b41d2da08a1630394d064b45617017c6,1
0xcbb82d22b1624761b62bd807b01b7d491da8b4f5,2
0x9cbf729843456c2b59a857b21aeb999a0d73197f,2
0xd47a742f7ae0dcab41375a22283a70ebe3716711,1
0x634395bd37a216d654089bb17db2ae4c0d164fc6,1
0xf09b679e6bccd1207791d3305fec5f12f7eab939,1
0x43833bedb941538a90ea3adebb5ffa3cb407ba69,1
0xb74091a5c0073f64f7b5246fd73715b9730581f6,1
0x46d20c90305daa6436475a21ad14d2f6fce18f89,2
0x854ce16536cc41a0593a754f88a3eaf14eee9938,12
0xc0c56096d55d0d89d3009336b3100125aad4c219,3
0x05d3a5e1d88b8525c4f096f78a40a8a14ff2034f,1
0x4b69c929edc7b8b911e4309e1fecb7e9c1ded9ef,1
0x005693bd998f669c3d1020478920fdfed81fa894,1
0xd9f2d098e41f798af81c9707a12b354ddbfc7df0,1
0x970fff3582aa03ad47d5ccef4497226c5b4e9c8e,1
0xe9966e7eb50088dc0956169067a8ab3e214ba3f1,1
0x264a78ac40c8f6eb8b3f163dc6e0cc5a1fe9a100,1
0xc79288da2cccedb193691e7e23d82a8526693e64,1
0x737225ee70561f4f177058000573bc738c2768a3,1
0x2985130fc374e2713a25f824ad52a043045c10e5,2
0x13a9518a451edad79079753c89cc7197ff3f570a,5
0x9b408730057662143dc760b80a2e531d768eb8c3,3
0x8054957dba4afb5afa9f9cf0fb4c8771980d8b56,1
0xe242ffec125230569c592e26dea977e3b880e966,15
0x2c64a3d6178f4b665640b2b2b4c31d72df18209a,1
0x1e73a484f4bf700f264561f2df8b9aea4f8d27ab,1
0x45ada55492d3bfe4fab2781c3358f925afc04149,2
0xb02690b16fd8696ef13a63e3272404b3ea12d00e,3
0x3b60e6a4c40615194e6bf2b1f3220fcb910e0516,1
0x80c181c5b21c76a55376ca34694007462d64bb46,1
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,2
0x9f0f1a0e59d0e9e3064df610c5572be9f610279c,1
0xbad9e771f82ca3c8486dcc161d044e75ac949a81,2
0x36410b348277d034d4df5c76dc3730494633e05a,5
0x5fa9b5b9cde9a7d7f27e61522da3b2dd728e1ab4,2
0xc6a0d3c3d306cbb0915013cb6a7c45b89f804703,3
0x3ea56ba46b0a7cbfb67ddb5dc5ea88ffd2933b71,2
0x64a744e311dfec522cafd52e54e2da4a008613e4,1
0x21c50c767f6b0d9a11a703ab088416dd834ae691,3
0x2296cfcf2a628e0f092734b0e3a9454573a4ff65,1
0x6bb218cb12c9a98b3dc28f2fc2f9a1146f78552a,1
0xba9cbf29651416295c1e11b4269e6808796d6c00,1
0x34cc62a979b2f4a3d757a6527ad6835c6284b6b9,1
0x735da150245ca19801b65fe4f4616a788d6712f2,2
0xef4aa2606c138d98743ffb46959583d92ca1e6a0,1
0x1040af0e82b4b8bebe1dee16f756ed0af128bd42,2
0x225134bceeaafc6a2f455f82d0f30988e567f090,1
0x30a0b4ec17516c4e8ce3e19b9a7279d446f0ee61,1
0xa8ea3dcdc2f26243276b4086b5237a8949e0c489,1
0x1db71e663bf469e3bae5055eedd307da04b2edd9,7
0x004995c7a4904fe27d22cf6c95e679f7db09728b,8
0x979c461baa91769a9f3ae77b266de1fca8083b75,1
0x1b5fd7fb6b2324ab162de5565d69a0637275ba3e,1
0x7759b8ee937070cf06774ef76e1cb54fa266b2d2,1
0xa6a91014e545dec4c8818c0121aa10b44d829dff,4
0xb657dd1d6e0c8c9192ab5d083c28d822a11016e2,1
0x6adcf08deaaf5913079707f923279ef4c6d5225e,1
0x7397a962feb59dcdfcfa7eaf381a092107de55c4,2
0x837c02c2c98d7101558dc5023fc33f9650016228,1
0xd8640bb5bddc66be318cd46668502a37f829e495,3
0xd53adf794e2915b4f414be1ab2282ca8da56dcfd,2
0xa9b46c922dd161b487d6f54106b28705a4e67338,2
0xb3402c396e305d85487f855ab4131906dd01e9c5,1
0xfd5516691e4c494a770c7b7a3c12b201dd610d0e,1
0x19b0a96c3e93c7d183151120f08162df327f5d8a,1
0x975e735f908830d5307d8747cd421a48057dd7ad,2
0xc8e9ba58ec507c6e3d05a06c74436a9693152308,3
0xdc6659b7cded2549a0c373ea7b8839e76e30140b,1
0x0cecb92b7a674f6e371f7339e3bfdc11418d1259,1
0x1942f8f551a64f093768c66fcd32f0b249f8ee50,1
0x27c6312df6ea78ce6e0792fb96cdc57f2a06440f,1
0x810341813815d268f775af0edbcf9edde7521191,4
0x21988d0ee2d2383b278bd8fc70c2065b7063111e,2
0xf636cb531cb61f0cd7a9520ec05cf5771ae78c5a,1
0x40bd1676acf10f536af1fd21df9b24915b771b63,1
0xcce92d2ff457567dda0fe94ca290adccaaa0d8ef,2
0x8f14060d8a957c258da5cbe749040891c0cf6e7c,1
0xf1ad08b40c615d4f4f544e9226891ea3aca7a94b,1
0x27996288e7022f04ce1e619fa20bd1202f444ab2,5
0xfd91b20548f8f82d70d9f41a753701bd91b6fd24,1
0x5dbecd1c34ac99288e5403856b7cad4f5b48994a,2
0x640bf77eb2c792b57e4e1e9ab9e7a7c4b32e1f12,2
0xfd7fd64fb6843e13e3f476485b889b8e3977a244,2
0x5e52ebd5763465d808984e428e599d7e7876e91a,1
0x9844dedc09b2f68899e8eebd68718bb2e1ce7fc8,1
0x6e5a497bf1e5547d4dab09b170748466325cfdc8,4
0xbcb4c8386c097589e7825aaeb9e7c6295835f1d6,4
0xce73e27b02a05acbe49d42d099a72f58c06df057,2
0xbf397307d9391c31dd6a4517f966942cc9508f18,3
0x875385f8099fae7e2c1a45cc5144ceb61529ed3e,1
0x01006072319f6ad590a380cfa7e527ee909af8ef,1
0x8c9ec6a671c6819e84fb325604f73e321af0b5e3,2
0xa6c5de4da9a685ce350b54ed7f34c242c15f84cf,2
0x00b3230e7215e3dfb85f576326630ad24e89848e,2
0xe8d5ee67a69394e721cdf2481f633c37ac70ab91,2
0xe88681dda199e34332a94828078dc80f72e144fc,1
0x7e2bb396a3e23f7f6d1733f488e7a766949a5523,1
0x542efe3411ea81c7f018eb3b88e93c95860bb699,2
0x35f448644c86dbda241ecb57f18a15c80f35a066,1
0x921ed8421334553f6c2c440b96dd9eb2c5d91a43,1
0x514c8600681cf53121c88418d5355a9d7d305db2,1
0xfb8d6f5d309e32dccf3c120a94eea7ed8a126ef7,1
0xb228e8cd78f68cd311a873a0e57e46d0249d990e,1
0x6533a99dbe53326c5242343a16c9839d09ce0be6,1
0x907469537a345647cbc9b917a357d8d504e5800a,1
0x922d012c7e8fce3c46ac761179bdb6d16246782d,5
0x5058aed265e520a681784b40ce16aad313287587,1
0xcdf1fc2483aa48e2223e8a28fd7c64af8e2ceef1,1
0xfb408fa20c6f6da099a7492107bc3531911896e3,2
0x5b77f7071eb6d311ab632e3c24243dcd04af0f7a,1
0x54393e990b8ce14df3770dc586e823d427240af1,2
0xb4b8fb820857f135d0510d6c79770dec37043015,1
0x30b3c7fb29207b95f3c3717f1b518a039a04ccb0,4
0xb2f10f98e9aa55be5f449c3f7ef38ecc2b712865,1
0xdecf6cc45e4f1816fc75c3b2aed1e7bf02c43e52,2
0x8fb012d125264b9f2274fdaed105c26d6c0e772b,3
0x44b7d855d1d1431f74c4a0bed1123ea95b929140,1
0x1b0280d55c66121fd25a10b85c775db04859a5ae,1
0xca1fbbd06794771878f31337eba3cc66d0444b1b,8
0x9636dc553bb96c4870529af4c60f6701fab001dd,1
0xf60d7231a844856a3d68d07c22792d7b175db244,1
0x8857f97bded50ffe228d2c093bd11941a733d194,1
0x2d07e75d36d2701c805031053df1ec5aa110b3e6,2
0xbaf88b32025aeaefee010013da46098382475ddc,2
0x3a39899dc78b7307acd83f51463c853fa79e1b09,2
0x3f7707f924ab242b4f6f6880d20905c03a25ea98,1
0xe5d18ac62997b8a03d6f94a2431dae41700b906e,8
0xa4d338186d93a77b5a82ac8253b79050b0058275,1
0x87efc8127f5eafef583efaae091099ac5dc30c4e,1
0xb13114bdbd4803526483384cb99b6c0aa48a30f7,1
0x8aa238db1e1f762c0144007b0c6a52e074c957ef,1
0x1b5bbc00d336e42ce6dd79dda4b5ab056a614f4b,2
0x3b2a6c47c1b3058ed6029b5e175d8e2fa21de3ff,1
0x66b19a1241fd54fe74dd8e40b7df8c419492e423,4
0x149f119543239d0b102bc60e80d0965232229234,1
0xba9700db64cf234a86fae6ccf83d4d58700bbcd3,1
0xdf766a7014f1f5ff6f5f2e2c77e606528e04a8a6,1
0x529ccd2681bb46b15d4ff9089a08e32bd11a72bb,1
0x415079855904da1bddadf203e173cad33376d5e6,2
0x987d1f46427159350dab6d5f070939d809ae296e,2
0x1e109d267da61261cb160cb6387fccc0463d6176,5
0x2ddc2e6ec28ada2e945f36abffdc25dc24d16390,1
0x78b864a7bce3888460ae9793b827ce521ac0d7bf,1
0x96e193956178c9beb3a63af118c99cc397888112,1
0x03a72b3fddb52d4033ef1704df3e5799e13cf8fd,1
0xd3bd21d0b0ff09e07957e37e75625edc3316bb24,3
0x01c62f8bbcf7f0f4b872e4d83dce16e61c079b7d,2
0xfa47fa4f95110bce0b7716056f41e5d982bbfbba,1
0x8e79424992ec50db1191c29cf81b8e20a6094cfc,1
0x541f8634c728bc2513bbef20fd74bc81aae6ea99,3
0x2234faffe5ad8db46d81107aab11183a8013468f,2
0x2d7d5a9ad74f16d310ab59dc676e9978a1ceda02,1
0xf9968fea071179a604d31f85ce24403e5844c140,1
0xc0c3ae1b03cb6875c75eae8229b17ab809666dcf,1
0x3c751cca4318edb2c3b023eab7aece466631b635,2
0x93608bae1446c2cf674e2b302002f051f960b9ce,1
0x5631dfef57be721cca472262a4f7157180af24d5,2
0x99079745001f861ce5e0c1a27f8e4ebe55cac12c,1
0xf930b0a0500d8f53b2e7efa4f7bcb5cc0c71067e,1
0x9fe84137ca6c387a9a653809ffc1189bc7bf1656,1
0x846976adde6f17afd4590312781dca81455c21d8,9
0x17b128b6771f5d26de3348db0cd222328cc1eb47,3
0x1f849a985c0dcf45454932b229f6b32e0c3710a4,1
0x2ea6e4233e4ca88c84d93c525fa0cfcaba1715dd,2
0xbee157c1a64c115d8361aab2542f83d204260a97,1
0x099500598f7b16cadc124775bdd36db354ede1b7,2
0x375961e2ffd0b8b77527db297a22270c26a7e46d,2
0x579031c51cbc0c28e062a74b289204c254fabe34,3
0x3a9d207657f3514e9f71480ab36e0b7f6cf5e670,4
0xdce219e778691a91dd887cb66c2b73520f5d50db,1
0x364d71ab328517d9aa082f96c3b9989c2269d922,1
0x9de241c88646e0ade40c51d7097e8cf53c765830,2
0x87c27b0859834f837c862fa40cc5ce8b8e65604d,2
0x71080d16f5737b3dfa067900789feaaa43c7476a,10
0x830f21710eaf94a1c14484e48d9b34206c263dd7,4
0x7eb2d8d4df42fd63c240745a75652f092f9c0ede,1
0x96baf6118bde48ca1447a1d0528684f80a3864a3,4
0xe49d0d8cf01ea366d804cc84738a768f0b8b175e,1
0x9bcd816e3a046d03256f2c351b6b2336f82533ea,1
0x96b3e34d374b22be2ab501a724a5c03b925f099e,2
0xe30d4a53e3a4f835e504574192987988c420c7bd,4
0xbff595e1f1f1738abcccb9c55b7a66f8f075b0f6,1
0x9431d1615fa755faa25a74da7f34c8bd6963bd0a,1
0x7aa624dc23c6e68acc5295379b522e2f16b4b4c9,2
0xc473076a5d34aa1858e7489ac0c5f50d4a351e87,2
0x15a8803d4bcbb6a26fab9341ce6b0f63e7dc9a95,1
0x1789f2c4efe615aa88c17af0a35465dff474579d,1
0x27d4e6fe4f5aca5eccf4a1c7694ace7451060bfc,2
0x12d737459242b4a80eac41e1b1dd50b0e4b38878,2
0x18d5dbdedc1015bc98f3cd9e8e210075ef3fd78c,3
0xa40f6f6237d3f142fc36fbd40423042847747154,1
0xc2f8de2c509c6d9c8430af6925481955f47df022,1
0x0da47666a8311250c7fa713250a828307fe933fe,2
0x1f5c9ca35f7d8ce690ed57d6d0a43d33bf6509c7,1
0x625b932f6d8b9044d2e1b62e6360db0b41553bda,1
0xb86446b3485e7fc88e376937488696a0ef27109f,1
0x7c35fc02fe14f37343c5ea89f7f584ba895a3e58,1
0x8fead6cb99fcf391352f25eec7baf451a1e037a3,1
0xea36cb76cf3e9d3c536ff8cb0570bb23cf42e47d,2
0x73e48eec262a5d5eff91db63aa1ca5975ecd98e3,1
0xde2f34587261d7d48872f5bb160c446ed2476f19,3
0xfe6aacb5f1e1f74c5398fe3d49aaae3f17f89118,2
0x172b64e148ea2712eb4d3a649e7ec6371ae9ae5c,1
0xaf50970bc190e7a857ae891e6bf0617d02fa2643,1
0x7eb9b715c0de76c9b0dc42437923e6f952cbc305,1
0x8cefecbd7658e86bab727d24ebf5ba104ae1aaf0,1
0xeec4e36c4a8582392d93058d91090f3711c81e5c,3
0x958da093944dd2e47f23b4395d66181d3246eccf,1
0x8af2cc382a57ef846c147669e050a3e5a3804cdf,2
0x2c17c733cefc0e618850b546d9df53cdbfa29725,2
0xaa7ce84455ca0ff4fed0ad3fdf657628806f1f74,2
0xf056924addd5da427767f8bdcefb4d4cb1b9297d,1
0xa1091b710fb05bfab226972ad70ee9ff0aa0dbf6,1
0x4519f0b6d70efab9b348c6dd4a79ebfbd5df1231,4
0xe64bf764e42a03d54685acf32379c0f0b7b0a625,1
0x5c540e3eb19e27999e3ebc62406e60a146c7a156,1
0x1070298571b9156c9497827e116a75d1e383cb6c,1
0xb9f5aa19458d76b47c60ea421405c7ac711357a8,1
0x5665785813011a5c37c10972f8d3d463441637c3,1
0xd8b0f7abb7db4063765db4b393ffc2c227b65599,1
0x9684b6c919199708ee2bfc95ee21a6a6fd5f28f2,3
0x19d3da2434fd30bae03c0390274fbc09540ef214,1
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,1
0x1dde7b19fa3150a06e3307341e9b8cc5e95122d4,4
0x68df52e3116e8eed490ee7c6d57fe652d41345f8,1
0xb0f0b10a997ee8a5b023f1fe48e7f730e98c3ef9,3
0xda2899e7cec3d4f1fb77e31b816e9b56b02dd1f4,1
0x40495a781095932e2fc8dcca69f5e358711fdd41,5
0xd10bbe1ce2314799c8b936a59a33453d0d59d81c,3
0x7cf6dc2db031b5c0a869738a682b51890756b24d,3
0xce971fd83dffae9de862a50745666ed8939f9208,1
0x9857b416a7e84dee915444e03f389203e9ec3c5b,3
0xaaac0c23b13b881b95b3da37ce3edd5a574acaf2,2
0x9b4c436f40e7fbae7bad8b7547a2e8652c71b6c5,4
0x532619461e505f0366981900f6b8131f0541395a,1
0xcaa713508ed800c75808ad51f035881fb422a9e1,2
0xe18a92a2343c0527eba10a7ce00a1dc17863c6f9,2
0xa6424e666b4beac7f8c1979c93aee89a04142eaf,1
0x3cd9dd1dcbabdc2b071ed953d7789303645e04a5,2
0xd941f24f15988c22ad04c8f37d9886e23c2344cf,3
0x241cafc5f747616a5c59a2e489d0626ea1fd436b,1
0x005321cd5e17b7355788739a48f5cdc949c4b781,1
0x469f749d0088f1e533485baa22b837bcec7e9b72,1
0x73ca35ac0cda8236267f92ae5774f42845e5fdec,2
0x5c26d0565502d532d3d60e235926aea9453e1c25,1
0x6d7686acc2094c867d3d328856d105716b68fe67,1
0x7771cb297c157012044b5921bbf5e446786ab5f2,1
0xe3269991257b2da048a0458161b1be0ea28d351c,1
0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,4
0xcba44d85b5749d598aeac53a75be05975e958120,2
0x1f05331c7f58714413297add8f566a67fd47ae6b,8
0x9925013484b5e65772094aa61145eb99cec66463,3
0x1a8a0adbd95487af4549df90adaad48849db5584,2
0xc620fc1fbe63596b0a3e71f03f5a307ac4d4b08e,2
0x18ec5566ad26e2ac609822395d6d9e98a39c90ef,1
0xf904398b649a0c0d5aec82a12b8ef9bf3216e1b7,1
0xb9956c998112ac3ad9719f0ad5ea9614f1144eae,1
0x91409a508c52c4f01d0449410a4f9d7a72d0b102,1
0xfb9b5a2c7d2b0f5a8b1e80ec7d319de8be5d5dd9,1
0x578728e317e9d1ad986872754f1afa83d9e02b99,2
0x5adea93feb70c6dec4c1cbb89f1930eb06afda1f,2
0xc1b172595ddc335a9dd80b50117e457ce124bc36,3
0xcd27bd2110aa5288304da6d5c46ce7d7e308bdee,1
0xd4920bb5a6c032eb3bce21e0c7fdac9eefa8d3f1,1
0xcd8e96a0f26f08e6738e97c679468b0418172f26,2
0x23a2fa994a0e2ba47bb543f211e9b1293a963341,1
0x992340ae570cd2005dbe93ea4acd5bf5a7dfcbb3,1
0x8a2a0c2804aa1fc95f24ca67eca46b7489e1af35,1
0x0983bab359bd8c793017df035d920be0baac2bea,1
0x588edebf274437c8bf2ea650036452db637d210d,2
0x3698a4504bf118347eee4c42eb101812fc4b65bc,1
0x67f8eccf03b9cfe8afc713ba0e4a75c56434f093,1
0x49c233d25768e462f0474390f653baf40dd592b2,1
0x07fa0ad3159bff0461cbe700baf698759541604a,1
0x93386444ae53298e6039cd57015901efe1469c99,4
0xaa08537c89552d32d0aa84effc2afc124f5e0de8,1
0xebe8de558202f0f5840341654388601ff70a7c20,1
0xdf84580a0ebe9c9d91f859a9d660fe9f149fedb8,4
0x5083c9e0ca1ed6fd5a004f9fff4366abc4d564a6,3
0xcf0e8537880bbad653e6522621aecd285e32577d,1
0xf13242b20bf18bd7cfb4853ed06818f2aa2d2602,1
0xb03506c6f5fddcb28be8de1f1572361dad13a1a1,1
0x805f2381e349383cc8e21d2829990531aa96546c,1
0x5b6d6ce2efd4c391b9f5ee3d33a168a790d7cf46,1
0xab678725ea857a69b1733747879decc4f8b4e52c,5
0x9b458316b2a460108b5883a5c76c4a712600d721,2
0xa7dcc417c63f24f9073b667a5d7149bd38463d0f,1
0x1baa3df4a9e43577f88f54b3dea0e91c7be10f35,4
0x56122cb321e062b2ffeefc6ffb90b00106c2b2e0,1
0xcf171fbd7b20460f9033904e90134799de4edcb8,1
0x31613fa26f749dd32b27e78566184b287e753d76,1
0x017dcff522033c5cb842d2901621fc9d8ed006d1,1
0x064f418394f09a47f744cfccfbc7b59915dcf2fb,2
0xb177ce0634a588a7d61ffd0c40b393a87d957f18,1
0xe52ef21875615682dc5fa75d6a33a546e200f5f6,2
0x981cac16246d9641be07bba6e19e304b74b173bc,1
0x06e00c27a53e07c93c39c0eff89ff6e6d5b4b52f,1
0x9b74c5085dec83c0df1cbb52697d1f5ed9c6a4dc,5
0xf89a1f4f0099bedc9c07616d8fbb18df18043036,1
0xbf5928c1d26d956805bbbfb6986b445b737618dd,5
0xb4a537532569606c628801fb863b1aa9aae3fbb7,1
0xda5839d3132e408f9909ecbc5b4ca95dc94ff476,2
0x9567bedd4d7e9be9251ae7fa4282a0db6976a6b1,1
0x49ed7c5226f61c7e27ad94e5cdaec00d3fa0b403,5
0x67a587fb48fff34ea0d37d72b2c40d871797cdd2,1
0x4f4f473d650055d19e3db40df085c256c84cf149,2
0xbb179f078bac0ff4f181f6e01606ccae883ef74d,1
0xa458e0e964342a47c1aaeb84e0abe802ef825760,2
0xac03fcc8ff62b3a3427ea2657cb4b78436c9bc5f,1
0x2a2b31ed1fc4b330bc8ef71c68e1b7013d4a23ee,1
0x6edc38aa4184d726c17dcba33a6c9b95dd2c8876,1
0xbd6575d53e577e147432ced7a6e220c55f08ae35,1
0xa820326903d2be4ee4fc088b512230967b55c8cc,3
0xef41b5305d90fec9120e7ab4f03769937e4a0806,1
0x4b96f7dcbd7f59c4cf2f2b1d41006ddfeec66925,1
0x6c4fdc08d58c6a1db1c145ae5d0a847da9df0032,1
0x7c7887a382bb55d7e40e9c7ccf42e36e8c1c6536,3
0xb70760bf57c3295999f978fe404f4ec906669330,1
0x27584572bc82a764ca4b6c1485f9ba2c311e605d,1
0x51d9e4137b08a0c740e3c5f1ef87dfe0fde546ba,1
0x621e5a7859008deed8165666d8a19102a5d6d82b,1
